채널,게시일,제목,주요내용,링크,id,썸네일URL,분야태그,비고
포토뉴스,2007-06-19,[07.05.10~11] 2007 직원 수련대회,"생기원 직원 단합대회가 5월 10일부터 11일까지 1박2일 일정으로 강원도 홍천에서 열렸다. 이번 수련대회는 \'생산기술의 요람, 미래로! 세계로!\'라는 슬로건 아래 전 직원이 한자리에 모여 그간 전국 12개 지역센터에 분산돼 근무해 왔던 직원들 간 이해와 친밀도를 높이는 자리가 됐다. 이번 수련대회는 각 연구본부 별 업무 발표를 시작으로 단합의 밤 행사",https://www.kitech.re.kr/pages/60?id=12244&menuMode=READ&q=,12244,https://www.kitech.re.kr/api/v1/attachment/90dc02ac-3db9-44f4-80d0-611f665aa1ec?size=640,,
포토뉴스,2007-06-05,[07.04.25] 가족회사제 활성화 방안을 위한 패널 토론회,"2007년 4월 25일, 매일경제신문사 10층에 산·학·연·관을 대표하는 네 명의 패널들이 모였다. 이는 가족회사제의 지난 성과를 돌아보고 보완점을 모색하기 위한 토론을 갖기 위해서였다. 산업계로는 (주)대희화학의 민연식 대표이사, 학계로는 한양대학교 산학협력중심대학 육성사업단장 김우승 교수, 연구계에는 한국생산기술연구원의 김기협 연구원장, 관계로는 한국산",https://www.kitech.re.kr/pages/60?id=12243&menuMode=READ&q=,12243,https://www.kitech.re.kr/api/v1/attachment/25c8d5f8-4969-494f-97bb-ac0c2983072d?size=640,,
포토뉴스,2007-05-15,[07.04.27] 과학의 달 맞아 초등생 과학체험행사 열어,"생기원이 4월 과학의 달 40주년을 맞이해, 27일(금) 천안 양대초등학교 5~6학년생 70여 명을 천안연구센터(본원)로 초청, 일일 과학체험 교실을 운영했다. 이번 과학체험 교실은 생활 속에서 접할 수 있는 과학 기술을 재미있는 실습을 통해 체험할 수 있도록 함으로써 어린 학생들의 과학에 대한 이해와 관심을 높이려는 목적으로 기획됐다. 생기원은 지난해에도",https://www.kitech.re.kr/pages/60?id=12242&menuMode=READ&q=,12242,https://www.kitech.re.kr/api/v1/attachment/921c3770-254e-4a35-8816-84a0601a6730?size=640,,
포토뉴스,2007-05-15,"[07.04.26] 생기원 ‘사이버 엔지니어 U24\', 과기부 선정  최우수 \'Top Brand\' 수상","생기원 디지털설계센터가 개발한 웹 기반 부품생산 시뮬레이션 기술인 ‘사이버 엔지니어 U24(Cyber Engineer U24)\'가 4월 26일(목) 열린 \'2007 출연연과 함께하는 업무보고\' 자리에서 연구성과의 탁월함을 인정받아, \'탑 브랜드 프로젝트(Top Brand Project)\' 최우수상을 수상했다. ‘탑 브랜드 프로젝트’는 과학기술부가",https://www.kitech.re.kr/pages/60?id=12241&menuMode=READ&q=,12241,https://www.kitech.re.kr/api/v1/attachment/185dc6f2-c6d4-4781-bc1a-81e332ab25d8?size=640,,
포토뉴스,2007-05-02,"[07.04.25] 신명금속, 생기원에 감사패 및 발전기금 전달","생기원 디지털설계센터는 국산 선박용 실린더헤드 개발에 일조한 공로를 인정받아, 4월 25일 특수주조강 업체인 신명금속으로부터 감사패 및 1,500만원 상당의 발전기금을 전달받았다. 디지털설계센터의 연구원들과 신명금속 직원들이 기념촬영을 하고 있다.",https://www.kitech.re.kr/pages/60?id=12240&menuMode=READ&q=,12240,https://www.kitech.re.kr/api/v1/attachment/fd3b6af6-8112-4ab7-9b58-0aaab8cb23c6?size=640,,
포토뉴스,2007-04-16,[07.04.11] 생기원-KEMTi MOU체결,"한국생산기술연구원, 한국생활환경시험연구원과 MOU 체결 생기원이 4월 11일 한국생활환경시험연구원(원장 박갑록)과 MOU를 체결했다. 이번 MOU는 양 기관이 보유하고 있는 생물산업 제조시설 및 비임상 시험 등의 정보 교류를 통해 국내 바이오 의약품 기업을 지원할 목적으로 추진됐다. 생기원은 지난 2005년 12월 인천 송도에 국내 최초로 cGMP(미국 F",https://www.kitech.re.kr/pages/60?id=12239&menuMode=READ&q=,12239,https://www.kitech.re.kr/api/v1/attachment/44eee02d-89ec-476c-8fa1-8d5e02468e02?size=640,,
포토뉴스,2007-04-06,[07.04.05] 2007 생기원 식목행사,"4월 5일(목) 생기원 인천연구센터 및 천안 본원에서 식목일 행사가 열렸다. 인천연구센터에서는 김기협 원장이 참석해 기념 식수를 가졌고, 천안연구센터에서는 직원들이 간편한 복장을 하고, 연구원 곳곳에 심어진 벚나무와 매화나무 등 1,600여 주의 나무에 비료를 주었다.",https://www.kitech.re.kr/pages/60?id=12238&menuMode=READ&q=,12238,https://www.kitech.re.kr/api/v1/attachment/11f29444-ba79-47f5-9ce0-9b7935e288f4?size=640,,
포토뉴스,2007-03-29,[07.03.27] 빠자자란대학교-생기원 MOU 체결,"3월 27일(화), 생기원 천안 본원에서 인도네이사 빠자자란대학교와 생기원이 MOU를 맺었다. 빠자자란 대학은 1945년 설립된 인도네시아 3대 대학 중 한 곳으로, 과학, 기술, 인문분야의 탁월성으로 국제적 대학으로 발돋움하고 있는 기관이다. 특히, 화학, 바이오, 환경, 농업기술 분야의 경쟁력이 높아, 이번 MOU 체결로 양 기관의 효율적인 공동연구 및",https://www.kitech.re.kr/pages/60?id=12237&menuMode=READ&q=,12237,https://www.kitech.re.kr/api/v1/attachment/90101509-d72f-480e-8165-e2399157126b?size=640,,
포토뉴스,2007-03-19,[07.03.15] 생기원 파트너기업지원 사업설명회,"생기원, 중소기업 R&D 돕는 ‘파트너기업’ 운영에 박차 - 3월 15일 ‘2007년 파트너 기업 운영 설명회’ 개최 - 맞춤형 기술개발, 투자유치 지원 등 통해 270여 개 중소기업으로 확대 예정 중소기업 전문 연구기관인 한국생산기술연구원(원장: 김기협, www.kitech.re.kr, 이하 생기원)이 3월 15일 경기도 안산 소재의 경기테크노파크에서 생",https://www.kitech.re.kr/pages/60?id=12236&menuMode=READ&q=,12236,https://www.kitech.re.kr/api/v1/attachment/9ebc2361-c3c0-47fd-ac29-a263a3901c8e?size=640,,
포토뉴스,2007-03-19,[07.03.09] 생기원-효성기술원 업무협약 체결,"한국생산기술연구원(원장 金起協, www,kitech.co.kr, 이하 생기원) 김기협 원장이 3월 9일 오전 효성기술원에서, 생기원-효성기술원 간 협력체제 구축을 위한 MOU를 체결했다. 양 기관은 이번 협정 체결을 계기로 공동연구는 물론 연구설비 및 연구인력, 정보 공유 등에서 적극 협력할 방침이다. 생기원 김기협 원장은 “세계와 경쟁하기 위해서는 최고의",https://www.kitech.re.kr/pages/60?id=12235&menuMode=READ&q=,12235,https://www.kitech.re.kr/api/v1/attachment/8900bfed-7c41-47b1-8bdb-f542954e1a3c?size=640,,
포토뉴스,2007-03-07,[07.01.17]Bayer Korea 대표단 인천 방문,"1월 17일, 바이엘 코리아의 Wilfried Heider 회장과 임원들이 생기원 인천연구센터를 방문했다. 세계적 제약회사인 바이엘의 주요 사업분야는 플라스틱, 고무, 폴리우레탐, 합성섬유, 유기약품, 염료 및 안료, 무기약품, 농약, 의약품 및 동물약품 등, 바이엘 코리아 대표단은 생기원이 연구 중인 로봇, 스마트섬유, 바이오 분야에서 생기원과의 R&D",https://www.kitech.re.kr/pages/60?id=12234&menuMode=READ&q=,12234,https://www.kitech.re.kr/api/v1/attachment/62f71799-f477-47de-92c6-8eb106b13b60?size=640,,
포토뉴스,2007-03-07,[07.01.16]한국과학재단 권오갑 이사장 특별강연,권오갑 한국과학재단 이사장은 16일 생기원 천안 본원에서 연구원들을 대상으로 `국가과학기술정책방향과 한국과학재단의 역할`이라는 주제로 특별강연을 했다.,https://www.kitech.re.kr/pages/60?id=12233&menuMode=READ&q=,12233,https://www.kitech.re.kr/api/v1/attachment/02a01ade-bf49-49d0-b65d-a263ff726dc7?size=640,,
포토뉴스,2007-01-18,"[07.01.10] 과학기술부 신임,전입 사무관 및 주무관 생기원 방문","과학기술부 신임,전입 사무관 및 주무관 생기원 방문",https://www.kitech.re.kr/pages/60?id=12232&menuMode=READ&q=,12232,https://www.kitech.re.kr/api/v1/attachment/f18aef4f-69bb-4f43-b7b3-0e1e1ac4c00e?size=640,,
포토뉴스,2007-01-18,[07.01.02] 2007 생기원 시무식,2007년 시무식,https://www.kitech.re.kr/pages/60?id=12231&menuMode=READ&q=,12231,https://www.kitech.re.kr/api/v1/attachment/3b37ab75-b1fe-46b4-af56-e414019fcf8a?size=640,,
포토뉴스,2007-01-18,[06.12.29] 2006 생기원 종무식,2006년 종무식,https://www.kitech.re.kr/pages/60?id=12230&menuMode=READ&q=,12230,https://www.kitech.re.kr/api/v1/attachment/417db22c-5358-456a-9393-cd47e35ae35b?size=640,,
포토뉴스,2007-01-18,[06.12.20] 시화창업보육센터 불우이웃돕기 성금전달식,시화창업보육센터 불우이웃돕기 성금전달식,https://www.kitech.re.kr/pages/60?id=12229&menuMode=READ&q=,12229,https://www.kitech.re.kr/api/v1/attachment/8dd09875-29a1-46c9-96e4-03dda39c2ddb?size=640,,
포토뉴스,2007-01-18,[06.12.08] 기술이전 활성화를 위한 정책세미나 개최,기술이전 활성화를 위한 정책세미나 개최,https://www.kitech.re.kr/pages/60?id=12228&menuMode=READ&q=,12228,https://www.kitech.re.kr/api/v1/attachment/ea850a66-d137-405b-ba4e-3ebc4e01c245?size=640,,
포토뉴스,2007-01-18,[06.12.07] 서울국제발명전시회(SIIF2006) 참가,서울국제발명전시회(SIIF2006) 참가,https://www.kitech.re.kr/pages/60?id=12227&menuMode=READ&q=,12227,https://www.kitech.re.kr/api/v1/attachment/62ac4b82-db70-484d-871d-8badd76e837f?size=640,,
포토뉴스,2006-12-18,[06.11.28] 2006 ITEP International Symposium VIP Luncheon 개최,"11월 28일(화), 생기원 국제협력단은 \""ITEP International Symposium\""의 VIP Luncheon을 열었다. 산업자원부와 산업기술평가원의 주최로 매년 열리고 있는 이 국제 심포지움은 국내외 전문가들을 초청해 국제 기술협력을 위한 방안을 모색하고, 향후 국제기술협력을 위한 협력마인드를 고취하는 자리다. 특히, 올해는 개방형 혁신 및",https://www.kitech.re.kr/pages/60?id=12226&menuMode=READ&q=,12226,https://www.kitech.re.kr/api/v1/attachment/61ab9835-0c0e-4e7a-9eb9-8d2e33ff339a?size=640,,
포토뉴스,2006-12-18,[06.11.16] 생기원-이화여대 학술.연구 교류 협약 체결,"한국생산기술연구원(원장 김기협, 이하 생기원, www.kitech.re.kr)과 이화여자대학교가 학.연 공동연구 사업 활성화를 위한 학술.연구 교류 협약을 체결했다. 생기원 김기협 원장과 이화여대 이배용 총장은 11월 16일 오전 이화여대 본관 소회의실에서 과학기술 전 분야에 걸친 협력과 공동 석.박사과정 설치 등에 관한 양해각서(MOU)를 교환했다. 양",https://www.kitech.re.kr/pages/60?id=12225&menuMode=READ&q=,12225,https://www.kitech.re.kr/api/v1/attachment/f8276469-ff67-459e-bdfe-98fb349117c5?size=640,,
포토뉴스,2006-11-17,"[06.11.09] 천안창업보육센터 입주기업 (주)에스덴티, 생기원에 발전기금 전달","생기원은 11월 9일(목), 천안창업보육센터 입주기업인 (주)에스덴티와 발전기금 전달식을 가졌다. 2003년 생기원 천안창업보육센터에 입주한 (주)에스덴티는 연구원의 우수 연구자원과 센터의 전폭적인 지원 시스템에 힘입어 국내 최초 전자 근관장 측정기를 개발했다. 생기원의 지원으로 괄목할 성장을 이룬 (주)에스덴티의 남태계 대표(사진 왼쪽)는 이날 생기원에",https://www.kitech.re.kr/pages/60?id=12224&menuMode=READ&q=,12224,https://www.kitech.re.kr/api/v1/attachment/43433054-b896-463c-b243-bd22bfc4fd28?size=640,,
포토뉴스,2006-11-06,"[06.11.03] 생기원, KBS 스펀지 감정단으로 출연","11월 4일(토), 방송된 KBS 스펀지 연구소에 한국생산기술연구원 직원 50명이 감정단으로 출연했다. KBS 스펀지 연구소는 개그맨 이휘재, 김경란 아나운서의 진행으로 연예인 패널들과 함께 생활 속의 새로운 상식들을 발견해 재미있는 퀴즈로 풀어보는 프로그램이다.",https://www.kitech.re.kr/pages/60?id=12223&menuMode=READ&q=,12223,https://www.kitech.re.kr/api/v1/attachment/83149163-b475-465f-99c8-ad3e9ee7b209?size=640,,
포토뉴스,2006-11-06,[06.10.26] 대한민국 e비즈니스 대상 생기원 최헌종 박사 철탑산업훈장 수상,"우리나라 e비즈니스의 현재를 살펴보고, 내일을 전망하는 「2006 e비즈니스 주간」행사가 10.26∼11.1일까지 COEX 등에서 개최됐다. 특히, 올해는 우리나라에 e비즈니스가 본격 도입된지 10년이 되는 해로, e비즈니스 10년 성과를 평가하고 향후 발전방향을 전망하는 다채로운 행사를 선보였다. 한편, \'대한민국 e비즈니스 대상\'에서는 기업부문에서",https://www.kitech.re.kr/pages/60?id=12222&menuMode=READ&q=,12222,https://www.kitech.re.kr/api/v1/attachment/d812d071-7630-4055-9426-99f8a7ae9b0d?size=640,,
포토뉴스,2006-11-06,[06.10.24] 베트남 과학기술부 차관 일행 방문,"10월 24일(화), 베트남 과학기술부 차관인 Dr. Rran Quoc Thang 이하 기획재정국장, VISTEC 부원장 등 베트남 대표단이 생기원 천안 본원을 방문했다. 대표단은 생기원 대표단과 함께 업무 협의 및 화학분석공용랩, 산업환경실험실, 금속소재신뢰성평가센터 등 생기원 내 실험실 등을 돌아봤다.",https://www.kitech.re.kr/pages/60?id=12221&menuMode=READ&q=,12221,https://www.kitech.re.kr/api/v1/attachment/df6a3865-6233-48d0-aed7-986bcd9aa9ae?size=640,,
포토뉴스,2006-11-06,[06.10.20] 생산기반산업 Vision2015 개최,"10월 20일(금), 생기원이 그간 추진해 온 \'2010생산기반혁신기술개발사업\'의 성과를 발표하는 \'생산기반산업 비전 2015\' 행사가 코엑스 그랜드 볼룸에서 열렸다. 이번 행사에서는 산자부, 6대 생산기반분야의 연구책임자, 참여기업 등 300여 명의 관계자들이 초청돼 2002년부터 추진된 \'2010생산기반혁신기술개발사업\'의 중간성과를 검토했다.",https://www.kitech.re.kr/pages/60?id=12220&menuMode=READ&q=,12220,https://www.kitech.re.kr/api/v1/attachment/8401e8ff-2865-47d2-9fe3-5b383a77fbda?size=640,,
포토뉴스,2006-11-06,[06.10.19] 김우식 과학기술부 장관 생기원 방문,"김우식 부총리 겸 과학기술부 장관은 19일(목), 한국생산기술연구원을 방문해 연구원들과 간담회를 개최했다. 김 부총리는 연구현장에서의 애로사항을 듣고 주요 연구시설을 둘러보고, 그 동안 우리나라 경제 성장에 많은 기여를 한 연구원들의 노고를 격려하면서 앞으로도 세계 수준의 훌륭한 연구 성과를 낼 수 있도록 노력해줄 것을 당부했다.",https://www.kitech.re.kr/pages/60?id=12219&menuMode=READ&q=,12219,https://www.kitech.re.kr/api/v1/attachment/088156b8-e2bb-4d35-b442-da23033cd301?size=640,,
포토뉴스,2006-11-06,[06.09.28~30] 제2회 \'미래성장동력 연구성과 전시회\' 개막,"9월 28일(목)부터 사흘간, 코엑스 대서양홀에서 \'제2회 미래 성장동력 연구성과 전시회\'가 열렸다. 미래 과학기술강국 코리아를 미리 체험한다는 취지에서 개최된 이번 전시회는 생기원을 비롯한 정부출연연구기관들과 차세대 성장동력사업단 등 60여 개 미래성장동력 연구성과가 한 자리에 모이는 대규모 행사였다. 특히 안드로이드 미녀 로봇인 \'에버원\'이 개막",https://www.kitech.re.kr/pages/60?id=12218&menuMode=READ&q=,12218,https://www.kitech.re.kr/api/v1/attachment/4e16073e-c963-49b0-9936-a76089befce6?size=640,,
